alpha,Номер,P1,P2,P3
0.5,971,1.0939727694053938,6.291054387473684,0.388618485579169
0.5,972,4.138690455507205,8.972601792474373,5.079739737797002
0.5,973,2.552657617116995,4.517141271052785,3.7410960160942324
0.5,974,-0.1971548814244326,2.218727212432314,-3.0405240816794468
0.5,975,0.41987549869132273,1.095545343377373,-6.629423724881534
0.5,976,1.8421383080237637,2.1403643906662677,-4.862527866218965
0.5,977,2.300955785881007,4.343988593168621,0.8770385166423106
0.5,978,0.7558456302685609,0.6210851157117658,-1.8304361390772588
0.5,979,2.9163142750632707,2.5241532160717806,0.38871191257256993
0.5,980,3.146537609405636,4.7810827980116555,0.702132222902912
0.5,981,2.2838095257618547,3.546815735450725,-0.8015496177287733
0.5,982,3.5121163217266664,4.4661757864729115,2.2089250157196827
0.5,983,0.46994464426087484,2.6821638953571267,-4.95399311623301
0.5,984,-0.6243442657881725,0.9414335067286433,-3.0807565587974577
0.5,985,2.7706907810551185,5.205286871156336,2.1606749914552275
0.5,986,1.4951166160257552,4.4709570009494985,-0.007485626722424976
0.5,987,4.007003948053565,4.654252475539166,0.010931870660851217
0.5,988,1.6377616332605394,3.823620649746431,1.4629704930053649
0.5,989,1.0567404613189058,2.0021464897066106,-1.0605131793185156
0.5,990,3.5948095010079046,5.495322729599572,1.9064668879679658
0.5,991,3.2228374000263793,5.304002493984847,4.021347175024145
0.5,992,3.7574240579005576,3.981393626682645,0.7812650793908414
0.5,993,0.7290937723117163,2.4605662764782386,-2.9920194892386904
0.5,994,2.4732793341438786,2.574631748711627,-0.4551395457654501
0.5,995,1.01522999524196,2.545475102372929,-3.724173291685781
0.5,996,-0.3957870588831036,1.4043346012828635,-3.2859131382222855
0.5,997,3.316049252532912,6.7262409997371355,1.414960786539666
0.5,998,0.5258913189300234,1.7246410119367552,-5.12683986239449
0.5,999,3.5530916603944647,7.6990265672311216,1.8280961000304998
0.5,1000,1.3842536527091078,3.8994218020848233,-0.5363825191670363
1.0,1,1.7033519168376101,0.2845936261067967,1.663994080522145
1.0,2,2.260934375715414,7.609010700511715,3.006162305872805
1.0,3,3.3669904304928404,1.969418662548494,-1.753038616649369
1.0,4,3.0996776255940732,5.688187614717311,-2.3765044135398496
1.0,5,1.27046489337528,2.2364601705134737,-4.494478070921911
1.0,6,1.8719561670126503,-0.843651549468547,-4.088935634587971
1.0,7,1.1952648094968028,0.8194120537542418,-7.02318742272956
1.0,8,3.994920067797844,4.700722700780184,-0.5628622900628861
1.0,9,2.3234396621757725,4.819596408410485,-0.5996597829456004
1.0,10,0.9143778270263625,7.496123208913529,2.1875679995869817
1.0,11,0.5784183661131419,-2.7249564052779514,-4.340383726352168
1.0,12,4.119456492829963,8.730961481794463,3.966141949457081
1.0,13,3.643362792723596,5.50431336995404,1.6525949217864806
1.0,14,-0.6249058251615491,3.69968040122075,-5.175089020803119
1.0,15,-0.5209967003994291,2.6323743451967907,-2.8196140278896675
1.0,16,1.949694206152884,0.7100462908936931,-5.2526859087191795
1.0,17,1.1712946143841971,2.144710013355289,0.1826695889842509
1.0,18,2.885954948690956,2.199359617217967,-5.171314317569021
1.0,19,1.7604793187323327,5.507765550983407,-1.5931623433940416
1.0,20,1.1992759910879927,2.7667284346812773,-0.7460704525797381
1.0,21,3.5308483948025353,8.04179215845312,1.4039583265907127
1.0,22,-0.037901682892208854,1.8598430214007184,4.8313125714496
1.0,23,1.2795693070240581,1.3114326986998979,-0.591990476466187
1.0,24,0.9316578484276303,0.033258485005074334,-4.036677813373082
1.0,25,1.3225669091282952,-0.14001710539633283,-0.6174118601232335
1.0,26,2.78370262815096,2.2188318453022835,-2.95935696722328
1.0,27,1.0551931143311009,2.8294335898406198,-2.7701603311465535
1.0,28,1.5041264624713047,4.75779224414723,-2.3921041111888166
1.0,29,3.819680549720957,0.9724312469177092,3.4474525359692727
1.0,30,-0.84720188263088,3.122988385547096,-6.689492062765387
1.0,31,2.2143986194848164,3.249836436867456,0.46847948643077125
1.0,32,0.17433880501789834,2.4416007495714664,-4.762961820496554
1.0,33,1.9310325140272437,4.719722460205459,0.6754687279139624
1.0,34,4.022504055272262,9.514248035108128,3.9386993049003527
1.0,35,5.053999577546361,7.770834097168233,10.958125685799285
1.0,36,1.5182120299251713,3.808577828917305,5.058472189630498
1.0,37,1.526818162467038,-1.5191409785026226,-0.08732903552737303
1.0,38,1.4179456146906801,0.291326567310191,-2.7785918651697497
1.0,39,2.8319454727649522,4.239352523609872,2.62009867020173
1.0,40,2.990920737678893,1.4188260345637709,-6.23476554021829
1.0,41,-0.10916031244915303,1.618315370633471,-4.331224235114358
1.0,42,3.6080818883907897,3.8028242067152362,2.4992039495302705
1.0,43,2.7920929854830727,0.7573924917473696,-5.606336258471198
1.0,44,3.2183117272307014,5.53679693917622,-0.20582425745631117
1.0,45,0.5206979250892825,2.9132793750745183,-2.098547016318885
1.0,46,4.328312975615784,5.412576646541574,6.370386783505297
1.0,47,3.0707771114417666,0.6355915175189577,2.267656927259237
1.0,48,1.4765253298603742,6.590455006487964,-0.03503912035808293
1.0,49,1.7016511734526683,3.7026090687407196,3.2064101851009186
1.0,50,0.4140409825438937,2.2590113964011276,-3.7905773163248764
1.0,51,2.3259007821426945,9.90179102982813,0.5125563439441292
1.0,52,2.0397633962560073,5.770815635999262,-0.5058240419067124
1.0,53,2.5985138822795895,9.371774052512828,9.340409448814585
1.0,54,2.69273313991858,7.173916347347046,2.9358703199863125
1.0,55,2.3515492571052006,2.939143716871104,0.013593571509011526
1.0,56,3.95794481784874,7.79426149892306,3.353861108653306
1.0,57,2.1443337620173875,-0.6192404258561977,1.6621200179899587
1.0,58,-0.3688684986576023,2.4940671018014724,2.309702888348495
1.0,59,1.3175067591018197,1.2546125786863025,1.5773266828089714
1.0,60,1.0542282894187083,2.4611946843433072,-1.8356693647128992
1.0,61,1.4975933865920288,2.903427367649083,0.038569049362839
1.0,62,1.864610558009174,-1.129997763606322,-6.376141881364786
1.0,63,2.0185423138594896,4.689391655248796,7.278367407914434
1.0,64,1.8685820465745533,3.203477934621611,-4.604790582710654
1.0,65,1.3159404931875542,2.997125651095095,-1.0898761647126023
1.0,66,2.7394180723087467,1.824423271473127,-2.970222565593478
1.0,67,0.8976000887018062,4.520566829901131,-4.995129159151158
1.0,68,6.04392431645392,3.8023037363156478,0.03669702047661616
1.0,69,-0.4381961284418866,3.5075533486056765,-6.151765295666532
1.0,70,3.3344052765837273,10.527575202512839,5.051172526549166
1.0,71,2.369438375838024,3.988683953308769,0.5939731591152073
1.0,72,0.15345299758498798,5.841079138637901,-0.038651077013588164
1.0,73,-0.7139027905624309,-1.6955345329462679,-10.93847668884611
1.0,74,4.634803742431057,7.495267825718011,3.3562343572275886
1.0,75,4.4676863953143675,6.808341908002788,5.286558290549362
1.0,76,2.256987619493467,3.6166081038547757,0.28985001968053226
1.0,77,2.12395995835736,8.05827886146752,0.0753541949076526
1.0,78,0.8405224036960967,1.0647638658886183,-5.03051424165279
1.0,79,0.7962106676404237,3.6028192136617734,2.451487039580834
1.0,80,1.1943229488201654,2.364574635923832,-3.0053576300265727
1.0,81,3.6867290249289137,5.898572850645533,1.6894642941607203
1.0,82,0.7429619616777459,5.9241317212204,2.394093263402903
1.0,83,3.110497188531111,4.489308752475353,-4.619180854742407
1.0,84,2.327934317130771,-2.0138093977784144,-2.532634930739997
1.0,85,0.5363418560476115,5.421797932056271,-0.25338164011972464
1.0,86,0.8530540881184316,-0.44821344431799304,-2.283184114224168
1.0,87,3.248513633926299,7.027140766187207,-0.6808903270237785
1.0,88,2.9364273208834666,6.636275858949388,-1.6042299555232977
1.0,89,4.309272396507196,4.304490987028071,5.23996510158951
1.0,90,4.210043963813716,2.719496605359952,3.4778317400305494
1.0,91,0.2740559249011121,-0.3450985972821501,-5.442975963478881
1.0,92,1.9311848908367546,4.419897521529211,3.0638273110257694
1.0,93,1.4504395392823617,4.575056833735827,-4.134590689641566
1.0,94,1.4011034796394832,5.532524162870352,-1.2912286984939125
1.0,95,3.0456169864059954,7.891547325857366,2.1329306275603233
1.0,96,4.047359316614272,6.433935375310784,-2.7757085326338595
1.0,97,1.4932452718597253,2.6572120958024508,-2.638478247938735
1.0,98,1.9685721416744246,2.917283091459753,-2.551252781790509
1.0,99,0.08271298003942744,-2.2712630048919165,-4.981949500408492
1.0,100,1.8038040606300014,0.18316646947929605,-4.275446706432279
1.0,101,3.043566975351196,3.1021615554178865,-12.295269596609458
1.0,102,1.9326471871552946,7.607492858621723,-5.315459566247152
1.0,103,0.6922679365254749,0.3595622202086801,-3.271217237609818
1.0,104,3.23997589156502,2.52813836025848,1.437515327162489
1.0,105,4.417646365892104,6.753575987683444,-4.264762267650204
1.0,106,3.1295628598518053,3.092352859567674,-3.5293465866396394
1.0,107,2.315793882113229,1.6388668904876214,-2.258423773178987
1.0,108,2.6073297835049702,5.999251904290925,6.241202541315831
1.0,109,1.597222112963205,1.4881479442242527,-3.383497364017346
1.0,110,1.5881402607172594,1.5577135805326943,-3.1280825251275934
1.0,111,2.106417028014251,3.8099859700388907,-1.2385614772632467
1.0,112,1.2306347458414275,2.112125616185221,-9.360052182032383
1.0,113,4.950480447714409,6.3623544596775705,6.72525045814068
1.0,114,4.582667766069771,5.369195901292059,3.259161562326433
1.0,115,4.12959475711845,4.182526441364788,2.5474516363506297
1.0,116,4.234908017202575,5.5318838647522135,15.178680810508983
1.0,117,3.021716970281679,5.030325761692139,-3.6879061362969248
1.0,118,0.9156906082563059,5.427251949106017,2.5022693697712537
1.0,119,4.963392547146505,7.687039231136838,2.858415042587092
1.0,120,1.2140529085524263,3.2721625908541214,1.1583170117321222
1.0,121,3.6554678888978493,6.976082261331253,2.468968651303206
1.0,122,3.130176661334114,5.951519510353211,2.506060207263568
1.0,123,1.3052055624059056,5.190865239094202,-3.1293660326150996
1.0,124,1.9164367521553116,2.5476232702991846,-2.6902298674792777
1.0,125,1.1324028468941223,2.217126943568764,-6.788513517626649
1.0,126,1.7620514616614043,4.229193063001495,1.7005104268234177
1.0,127,1.7018324455821283,2.5395731196081064,1.4748930320680376
1.0,128,4.304621727484442,3.8849256485030175,-0.13938531053108294
1.0,129,0.7731494536036528,-1.6482495005182891,-8.729220549096244
1.0,130,4.540900603962537,4.009417998524279,3.8522759061056013
1.0,131,1.31425231899347,6.754845984112176,-2.2315689568307295
1.0,132,1.1414842432224606,6.866572799266228,-1.2199209009708454
1.0,133,0.7674249431785413,3.144029825220154,-5.7198490835555855
1.0,134,3.1719468370255117,3.9340371264583838,1.0168238821929896
1.0,135,3.6616010130977257,3.9515891716782465,6.79555766353153
1.0,136,1.6149980341094319,1.7825587966316554,4.169543751132363
1.0,137,2.77710091402202,2.1868234072233577,-0.38533623738187783
1.0,138,3.0275534905558383,3.540229661859982,3.6052742823072084
1.0,139,0.9390212744450857,2.712198395453236,-0.7521185000205541
1.0,140,4.111244150177543,7.649410272948783,9.610580041899336
1.0,141,5.089512339352582,4.219646975817117,3.1829630809028466
1.0,142,-0.1781885855830332,4.039415973353813,0.22834096317661157
1.0,143,2.1425341778950533,1.51347600088173,-0.6047829711740742
1.0,144,0.39508335732629507,3.2461631053762137,-1.758192746228113
1.0,145,2.5192829633176954,6.8433228207641665,-1.4303067029703616
1.0,146,-1.6112769495879191,-0.6037455721940364,-4.607318103950433
1.0,147,1.7928699779631585,-0.833642671955916,0.4858640280766465
1.0,148,2.4462828481354952,3.1128362375521226,0.6642856470506611
1.0,149,2.0136264444025054,3.581767079361663,-0.1576908909985022
1.0,150,1.0386639950868903,6.583695847449578,1.19574758338072
1.0,151,2.991974351486073,4.359354665893015,6.597919480803007
1.0,152,3.130420643526874,3.4799917486833447,-3.489756232465255
1.0,153,-1.0924429420263844,1.080533277799206,-5.8434714073056035
1.0,154,-0.5811513807904616,3.410118374583933,2.7865784048637905
1.0,155,4.450686738813636,14.837173594735377,9.190926389856449
1.0,156,0.388498802890464,-0.5076652723019168,2.318892175162514
1.0,157,1.50932410587212,5.0942748211779545,-0.47448865337599244
1.0,158,3.8644180323758475,6.132951886122475,1.4459202928653023
1.0,159,1.2320669914184479,4.649130665452619,-7.060220062584868
1.0,160,2.261523495847507,5.148280809116942,0.6448689113971933
1.0,161,-0.0072356475575927615,3.683136463879081,1.9765199411162782
1.0,162,3.5366502690523243,3.5697427130421953,-0.38558626265115503
1.0,163,3.2849064932872682,4.898219712077643,2.9450889820149935
1.0,164,2.028580312998753,3.159095045713146,-0.30212624439846997
1.0,165,2.4934718137449168,2.9236129541102573,-3.044747202975393
1.0,166,2.105582526568708,5.114965927001291,-0.5170745796811809
1.0,167,-0.4784044762909523,3.6112575905445223,-1.140927410226103
1.0,168,-0.05287257920140476,2.171172589619857,-11.645804862040052
1.0,169,0.11046236859079699,3.5284842561090928,-5.785971311792804
1.0,170,2.64455596589479,4.023965143875054,-4.20189205814089
1.0,171,2.4317020414859374,1.074062535686462,5.000679683847846
1.0,172,0.47286987160580396,3.483041407973384,-4.057630982276608
1.0,173,0.6032189862815598,1.918548112728627,1.4909652826589468
1.0,174,2.5730988664080514,1.1173591479494014,2.3117076646526162
1.0,175,2.4858311517194105,3.2352987447363066,-1.7297887956897577
1.0,176,1.9876078142836702,4.916743166015703,2.430939704150974
1.0,177,3.1594960943884143,0.4326021630427812,4.292105113623185
1.0,178,2.07435457326548,9.42729756204212,-1.5731800785100682
1.0,179,4.404830540181946,9.509281719546042,7.990528374857476
1.0,180,1.0670530918729662,2.416572428886918,-6.593455872900015
1.0,181,2.106417721048685,2.837973758351028,-3.7022063024624403
1.0,182,1.988667227094419,2.400480376105043,-5.450550938855267
1.0,183,3.9256975735714588,8.170776006152476,2.7251781957569583
1.0,184,4.328044434124291,7.639577694672532,0.3156932601188762
1.0,185,0.9281486563553258,3.6833097329372952,1.7201363459122179
1.0,186,4.302840308145451,4.692705646201311,0.46069556462137573
1.0,187,2.4878582454614433,5.279055331518796,3.7720040908056767
1.0,188,4.30035013386893,3.6398750614855775,-1.294616829879356
1.0,189,2.072231906194795,3.4255338688294286,-5.238635293084582
1.0,190,-0.684707617113532,4.764865600214057,-1.290897969579505
1.0,191,0.5203333080898442,2.886533948672717,-9.70242814526953
1.0,192,2.8024523162629804,0.7558970079559781,3.591633670565585
1.0,193,4.572363787255647,7.9993010055508105,-0.2531331384085247
1.0,194,1.7788205688333916,4.747013017714113,6.982064800104844
1.0,195,0.8409109136457938,2.9012491974762047,1.4887508013198427
1.0,196,-0.7850154008616852,2.2070795109705936,-0.8451046144667023
1.0,197,2.381544365131711,7.184786353123457,5.593000169285645
1.0,198,0.7895862763855148,8.530076689888157,1.2568208521929183
1.0,199,1.719412254041088,4.938847104450585,5.263972456990553
1.0,200,3.997553396271789,6.1571776000807095,2.914750187390949
1.0,201,3.475490450869768,2.4651855344320914,1.8837440821872569
1.0,202,0.8278359356308178,-1.1212190280036034,-0.3161949214811828
1.0,203,-0.47005301669273925,0.8480018627881509,-0.7658819198507798
1.0,204,3.539124425484369,8.382531658461076,4.6862400067992045
1.0,205,2.4215563848109483,6.116160311623215,-4.154590662860429
1.0,206,-1.3007761237836248,1.8292145684172505,-9.952902388227404
1.0,207,2.1418609999131095,3.2044448351537875,-4.187760583113605
1.0,208,3.6670977857136045,5.566919344456893,1.5462344902361302
1.0,209,-0.2349011150987647,-0.6083838385588067,-11.105391664050474
1.0,210,0.6742772984317572,2.960938163899468,4.2616031408865656
1.0,211,2.4355548979923634,5.5107271284860095,4.916570884842771
1.0,212,0.40998843897355464,6.218632315565085,3.3100435057947055
1.0,213,2.322429181338695,6.843979637311029,1.387973258323214
1.0,214,0.10958965951301225,3.8308982639501643,-2.910187767105568
1.0,215,1.6921457207130532,5.545487747048429,-1.176468372979822
1.0,216,0.6244096904532229,4.616032513785903,-1.9130967482940329
1.0,217,3.377388393027341,2.824696294513306,-0.5846981798946438
1.0,218,3.725947217393613,3.3196863242196786,-1.734813637414752
1.0,219,1.9389909091757462,4.126402723683989,2.155517930213147
1.0,220,4.058055287875357,4.514988853519952,2.6335480135566263
1.0,221,4.246288045211163,3.1491032366701837,-4.505551755153379
1.0,222,3.3409094248048508,3.7200775929953034,-2.064946161259236
1.0,223,0.4435542915629489,0.11840063081192853,-5.19619813516527
1.0,224,0.7238449667237697,2.4508115819684924,4.649335339243361
1.0,225,1.8670483068654589,-1.1816978216996281,-0.21250552569969638
1.0,226,1.430316359907196,2.9339069101439414,-6.087023799123621
1.0,227,4.925722312129261,8.660000591809695,7.2391266684961675
1.0,228,2.305824120032531,1.5461478703402984,-5.45567487910567
1.0,229,4.780105306145095,7.875993712240193,6.960529698476219
1.0,230,1.9065181170405312,6.22158873277532,-0.4087623434477994
1.0,231,4.70044085101218,2.25430074770265,2.1887804782286255
1.0,232,2.2387167423426098,2.159194806417055,3.997220723466
1.0,233,4.703920385403226,2.515175801583937,-3.2795533440466547
1.0,234,1.17426523068301,1.7567061664071375,-4.247623935170343
1.0,235,2.785490289313984,3.9322298796018513,-4.327007112487143
1.0,236,3.1183361492614003,4.52468445954032,4.885561136539892
1.0,237,0.37089673027988246,2.1476457562924818,-6.299684017311429
1.0,238,-0.46147936737080286,-2.9273667701578336,-14.411880178477208
1.0,239,2.2119839743883456,5.69919086787312,-0.23410155665628007
1.0,240,1.1982273643006334,-0.29656327279059047,-1.1240745342760259
1.0,241,4.365552756930027,7.609714466947968,8.27668977916159
1.0,242,3.1532626045942935,8.430723066097618,3.6631186664705764
1.0,243,3.6313353000860302,9.657829459411587,2.879718730553593
1.0,244,3.9543155374648085,0.46000694183662283,2.467403039047393
1.0,245,2.05662149470416,-5.100341676715473,-12.083788518064603
1.0,246,4.217097426631117,7.5727811645415235,3.2245837446365004
1.0,247,1.7566192299703622,6.939670866381195,0.028274424014534283
1.0,248,4.005219513758631,10.82980654393175,6.848921333435707
1.0,249,4.5629094417741705,8.644070861422511,3.8535786963623013
1.0,250,2.2310186961845457,5.064511584508587,3.251607607880511
1.0,251,0.8806027419494187,4.35290666103081,-9.086283979072096
1.0,252,-0.3863240140297961,1.1973727318596918,-2.8511029544699573
1.0,253,3.8655298406731893,6.979118387687852,4.484488727561647
1.0,254,2.0150055206367314,3.8507083797934376,-4.375852247114417
1.0,255,0.12003531858971694,4.263079159331874,-2.691562445875518
1.0,256,4.044688412806217,9.469827020518842,1.769209941602317
1.0,257,2.3292268256475204,8.16814698806752,3.542171007840565
1.0,258,1.0932047241325606,3.718616596619527,2.050438120440985
1.0,259,2.5394193160888614,3.9669677042523914,-2.3586079924542656
1.0,260,1.5977909488453292,-1.8117629449524741,-4.513260740121023
1.0,261,4.40446111871481,2.8672585924546383,2.7078299146478266
1.0,262,3.430341495028522,9.233916965006435,7.456038237584102
1.0,263,1.8058894000485928,0.9362869596790231,-4.9994196626395295
1.0,264,2.0288528589903194,4.064865442131124,0.8105346189906738
1.0,265,3.310159451531201,4.70475885237583,5.629693546236647
1.0,266,3.983437076576854,7.283686649213055,-4.212673370831403
1.0,267,3.5413005428821505,4.743313922597973,5.024732079017761
1.0,268,0.9896754635818947,4.75982415453172,0.5859112062947172
1.0,269,3.142926541646201,2.374220031572961,0.1970120328510898
1.0,270,2.767959606704586,3.045170192281062,1.9629755580892816
1.0,271,2.515107033691022,7.250044686115196,-1.488387484959123
1.0,272,3.697488131869309,3.872548595318511,0.506619709848489
1.0,273,4.038746196396695,4.8999808593981715,2.4723277544954136
1.0,274,3.9539623479640977,6.299269077665848,1.7316900215402873
1.0,275,1.4099319380255677,1.0346548233846127,5.29011475473687
1.0,276,1.2305413142026442,2.0407768764456353,-2.5589138926203647
1.0,277,3.163673416335497,4.5475086400439775,0.8400014800261317
1.0,278,3.9540065530228206,6.203247192058855,1.7688363613975202
1.0,279,3.4355629002040486,5.300167339004456,-2.0162508985765624
1.0,280,2.755222108953511,5.8651575967350595,1.2930179675880145
1.0,281,4.451102283922483,8.228949886933385,4.632029370991355
1.0,282,-1.937233070231649,2.6593019279055277,-2.2524039718178255
1.0,283,2.8288121832510615,3.882820423517463,-1.2314677710730604
1.0,284,-1.6329206776173977,1.4988437641312604,-5.537875585805283
1.0,285,1.8946098138158165,4.59133299812141,-3.9509241033157685
1.0,286,-1.1491143349448798,0.05908270535260751,-4.43476616594338
1.0,287,0.36742267548526697,-1.3672891133622018,5.005778816741531
1.0,288,3.5109858551813398,3.610959337333294,0.37650079533717234
1.0,289,0.606110179557674,5.548368924577975,-1.014760336593436
1.0,290,2.763441261061001,5.978867618179065,2.7672351274305376
1.0,291,0.06782178206333773,3.0919847755160266,-9.428466979801396
1.0,292,0.7002320550202795,3.7123184189726848,-0.23942864453962187
1.0,293,3.379108521605222,5.903118954640441,3.3829498490413106
1.0,294,-0.040709246361883,3.427763536252418,3.8217229061517486
1.0,295,1.6586318833925362,0.6749751469129734,-5.620289387639566
1.0,296,1.5188320478145503,3.1470192661013523,5.621539279094015
1.0,297,1.2825882559806314,6.494722287442311,4.541943335688281
1.0,298,0.36893930313171364,4.781577967230269,-0.7000342995709321
1.0,299,4.224490041499372,4.021354419688656,1.6413166609327297
1.0,300,1.3231413633352673,0.7460904647132968,-4.8555086993877445
1.0,301,-0.19586192263339935,1.3827439937119634,-1.2846905943997182
1.0,302,1.7221304670630009,5.026127769965255,0.65710609583231
1.0,303,1.7911483196380762,0.981824780818414,-5.595107371435743
1.0,304,4.947741620688554,-0.2102241499556996,-2.2967671117046735
1.0,305,3.3453864072085437,3.8364297861914283,1.2455647808372319
1.0,306,4.399977639387167,6.375356244559674,6.8542650397133915
1.0,307,3.254870252258584,2.7340472893812784,-0.04715459896832386
1.0,308,1.5675558622520276,2.5712423707476484,2.278570292375674
1.0,309,2.8816286738327324,4.566188723697856,-3.3796581933362067
1.0,310,0.8566037285991877,5.536271483868331,-1.4001298237509046
1.0,311,1.6732076700284924,4.041278124407671,-5.914670318566663
1.0,312,0.2708449888314699,2.1983548217140543,-1.9674571701103076
1.0,313,0.9415971994400997,2.3390937663887,-6.145369303238519
1.0,314,3.910575601019976,5.908459445622489,6.6056774966610705
1.0,315,4.189900373647869,7.939488512859925,0.34256078607140195
1.0,316,2.69069334586728,4.584657348226424,5.376964793254999
1.0,317,1.7266118742506242,4.592586772490071,2.4344563384058087
1.0,318,-1.6141461259356302,0.018628602270816863,-1.0730475227296183
1.0,319,1.6838322299951072,-1.0336966097787492,-3.4161807797735575
1.0,320,1.4010620223199997,4.172228043982973,-0.28160488213388346
1.0,321,3.3493094699873582,4.665196380229246,-1.7495544365324216
1.0,322,-0.48592395368380625,3.0547285607764936,4.267252044389496
1.0,323,5.052236902818842,2.775488552926405,6.187448281107752
1.0,324,0.9585513690008327,4.9237307049761245,1.4627180114831604
1.0,325,5.099080417762222,5.527725525147162,2.8931269846052183
1.0,326,1.750807732867449,8.306255046000413,2.9948774197659302
1.0,327,2.9249865681261085,2.1369087384474414,-3.469415585650979
1.0,328,1.2305034670037058,5.515472859827687,2.568591081199653
1.0,329,0.9581338949714473,2.6424835734692085,0.743060076219195
1.0,330,3.2010569927893755,3.731141766571765,-7.654391010408017
1.0,331,1.203709643784162,1.9260755929639002,-4.593085564024134
1.0,332,3.28245429757945,4.842998717270862,1.2487559819064857
1.0,333,1.0622416315717416,1.0003594426146847,-7.461753646718757
1.0,334,1.0366547049344752,-0.15921284559548243,-7.212983570186949
1.0,335,0.3576993588387163,2.8102467252607157,-3.8878039624339813
1.0,336,0.5843358753110623,0.24947730409434765,-4.472451020924589
1.0,337,6.197067606267749,5.618920853690827,2.5976263260662718
1.0,338,2.748098981564649,2.797412875334377,-0.6625238449457251
1.0,339,2.128904493858628,-1.5744023432093397,2.9517756991909643
1.0,340,1.6045278393245228,1.3486367649819333,1.0842465305301543
1.0,341,3.2430148904461378,8.45747377541445,-1.5137367467432694
1.0,342,3.264551616025321,5.116196428991274,-2.0361372237331405
1.0,343,1.430349610896259,2.123345418115206,-1.3511402775423755
1.0,344,0.41557820885187335,2.838651901274064,-1.573817590177265
1.0,345,3.480143207343215,3.2495343626812843,-1.1898495684031483
1.0,346,1.1397147497216122,5.355553819474496,3.102758113319984
1.0,347,2.8898279381147423,2.0072124314332056,-4.691944176308326
1.0,348,-0.689746691015642,3.5504637965603614,-1.1216903025089424
1.0,349,1.4243898751642015,4.5283152669149835,-0.7409418145303284
1.0,350,2.883061795033235,5.753176466970123,-0.2717556607913245
1.0,351,2.3836163840128384,4.563981048308142,-0.24411791643210587
1.0,352,3.9131514868221524,6.127375076391371,3.081331020937264
1.0,353,4.498127797646465,5.85159355630125,-3.9669026338630937
1.0,354,1.175434010457369,3.29195831402528,1.537407720583913
1.0,355,0.00034719138274080796,0.8304302667075943,-4.290727962115303
1.0,356,3.6829090850923567,3.2635261532016675,2.4238052971407757
1.0,357,1.4795274561140013,1.314041198014418,-2.949560623724719
1.0,358,0.9255829200365915,7.197815076051244,-2.413413122141387
1.0,359,4.450739147983263,5.005809177896506,6.090543628398338
1.0,360,3.111541254546766,1.110998602791612,-0.2319374748381725
1.0,361,1.2090829672942887,3.4877502017420605,1.6880362271287623
1.0,362,4.161682271752344,4.517511361841864,-5.279896128169014
1.0,363,1.6597422948327933,3.8230213113966123,-0.6117915153927111
1.0,364,2.3274703556950866,4.382231309183884,-1.4646780208081533
1.0,365,3.566013106427237,7.069362550245704,5.998357628817576
1.0,366,1.5623996858328535,6.128692986828254,0.5416580307891441
1.0,367,2.5788928222460066,4.928074724907342,3.171138934107973
1.0,368,1.958575038399107,5.111693989175665,1.8014479582682759
1.0,369,2.6243403941115035,2.06948820375094,-2.9022504167440983
1.0,370,-0.700541521388928,-1.7571729451032614,-7.131620850007303
1.0,371,-0.7416492741525622,1.3980827711748325,-1.3054419076903852
1.0,372,-2.413633420912568,4.3102818101857885,-7.383449381258059
1.0,373,-0.36003763103710207,1.7501262399252409,-12.662610617742342
1.0,374,1.2042545968936964,5.115340456187935,0.30390408892354404
1.0,375,2.180790383277274,-0.9770714781809866,-7.516617770365392
1.0,376,2.4419388579035535,1.616249929805468,-6.305523059492422
1.0,377,2.5848936698152327,5.2061438344350295,-0.6681832109658772
1.0,378,2.6939765800390796,0.43009900389376676,-5.643056855390075
1.0,379,4.391519066747105,8.210846472500833,6.669374214703181
1.0,380,0.7523361256737162,3.796979019133614,-0.7924676794471472
1.0,381,-2.413405814106068,-0.3651562191840976,-5.372142358155113
1.0,382,5.4323012834230795,5.234111992675216,2.9128300069544446
1.0,383,0.9112313116306272,5.330528360958885,-0.3901066839959698
1.0,384,1.609945235148543,8.631224308126296,1.4035248803864673
1.0,385,4.121046803587778,8.161772188892783,-1.5784192206160195
1.0,386,6.031107138651427,3.5160061044163893,-2.6931244482839056
1.0,387,2.7265588590830854,1.0606990911856857,-2.9001952065533323
1.0,388,1.3609043396403209,-0.33151911972491144,-2.301340291296099
1.0,389,3.6892221650877364,4.6459706771788785,1.7394056552472987
1.0,390,4.212778362253907,6.509349741626141,1.3509726488063352
1.0,391,4.838355819220877,12.09041194145963,4.1999601897328205
1.0,392,1.9751625962907724,3.116255984114619,1.1622892225268657
1.0,393,1.6083934140040763,2.4462610763422505,-4.930935091475406
1.0,394,3.0333755244835676,5.618278156750876,4.608487812691504
1.0,395,0.4926108443288293,1.276302360571041,-4.237464393899737
1.0,396,3.398933640046557,11.437653520789823,2.1870595026105146
1.0,397,1.4787928625678133,2.8954765086538954,-1.1807094632760742
1.0,398,1.602423289496161,3.7118100802139664,-2.041014059667434
1.0,399,1.8619575875018848,9.163136211379094,4.957637646165269
1.0,400,1.743856317600088,5.157101094657723,3.6134505445709215
1.0,401,0.6202193485319305,1.3847484547426905,-0.8565856375241618
1.0,402,5.2175574161855245,6.007300207694497,5.455135669645543
1.0,403,3.0813901691449064,3.3363696493831694,-3.271511108607401
